run_id,barangay,current_burden,past_8w_avg,forecast_burden,surge_score,method
621b4307-28a6-486e-9716-02435373d348,magtuod,0.0,0.0,0.8859552810191881,0.8859552810191881,prophet
621b4307-28a6-486e-9716-02435373d348,mahayag,0.0,0.125,0.5142163437497784,0.4570811944442475,arima
621b4307-28a6-486e-9716-02435373d348,mahayag,0.0,0.125,1.0296237049682455,0.9152210710828849,prophet
621b4307-28a6-486e-9716-02435373d348,malabog,4.0,0.5,0.4783407848835147,0.3188938565890098,arima
621b4307-28a6-486e-9716-02435373d348,malabog,4.0,0.5,0.9577894929937167,0.6385263286624778,prophet
621b4307-28a6-486e-9716-02435373d348,malagos,6.0,0.75,1.1719349229646112,0.6696770988369207,arima
621b4307-28a6-486e-9716-02435373d348,malagos,6.0,0.75,2.346584257834606,1.3409052901912035,prophet
621b4307-28a6-486e-9716-02435373d348,malamba,0.0,0.0,0.3348385494184603,0.3348385494184603,arima
621b4307-28a6-486e-9716-02435373d348,malamba,0.0,0.0,0.6704526450956018,0.6704526450956018,prophet
621b4307-28a6-486e-9716-02435373d348,manambulan,0.0,0.125,0.3109215101742846,0.2763746757104752,arima
621b4307-28a6-486e-9716-02435373d348,manambulan,0.0,0.125,0.6225631704459159,0.5533894848408142,prophet
621b4307-28a6-486e-9716-02435373d348,mandug,1.0,0.25,2.068823894621201,1.655059115696961,arima
621b4307-28a6-486e-9716-02435373d348,mandug,1.0,0.25,4.142439557197825,3.31395164575826,prophet
621b4307-28a6-486e-9716-02435373d348,manuel guianga,0.0,0.0,0.5859674614823056,0.5859674614823056,arima
621b4307-28a6-486e-9716-02435373d348,manuel guianga,0.0,0.0,1.173292128917303,1.173292128917303,prophet
621b4307-28a6-486e-9716-02435373d348,mapula,0.0,0.0,0.04783407848835148,0.04783407848835148,arima
621b4307-28a6-486e-9716-02435373d348,mapula,0.0,0.0,0.09577894929937168,0.09577894929937168,prophet
