Barangay_standardized,ds,local_forecast
bago gallera,2023-06-05,0.8439303489547098
bago gallera,2023-06-12,0.8427404950199899
bago gallera,2023-06-19,0.8417287355658454
bago gallera,2023-06-26,0.8408679489384003
bago gallera,2023-07-03,0.8401356179269783
bago gallera,2023-07-10,0.8395126927060055
bago gallera,2023-07-17,0.8389828093748932
bago gallera,2023-07-24,0.8385320424406933
bago gallera,2023-07-31,0.8381485880908764
bago gallera,2023-08-07,0.837822400780672
bago gallera,2023-08-14,0.8375449247610212
bago gallera,2023-08-21,0.8373088845485019
bago gallera,2023-08-28,0.8371080934812415
bago gallera,2023-09-04,0.8369372877824235
bago gallera,2023-09-11,0.8367919892701121
bago gallera,2023-09-18,0.8366683888366669
bago gallera,2023-09-25,0.8365632462846317
bago gallera,2023-10-02,0.8364738051955516
bago gallera,2023-10-09,0.8363977207734458
bago gallera,2023-10-16,0.836332998408025
bago gallera,2023-10-23,0.836277941352139
bago gallera,2023-10-30,0.8362311062356944
bago gallera,2023-11-06,0.8361912652354668
bago gallera,2023-11-13,0.8361573738865775
bago gallera,2023-11-20,0.8361285436986311
bago gallera,2023-11-27,0.8361040188635324
bago gallera,2023-12-04,0.8360831564418927
bago gallera,2023-12-11,0.8360654095076605
bago gallera,2023-12-18,0.8360503128098676
bago gallera,2023-12-25,0.8360374705757403
bago gallera,2024-01-01,0.8360265461352034
bago gallera,2024-01-08,0.8360172530947693
bago gallera,2024-01-15,0.8360093478294853
bago gallera,2024-01-22,0.8360026230961046
bago gallera,2024-01-29,0.8359969026000286
bago gallera,2024-02-05,0.835992036373592
bago gallera,2024-02-12,0.835987896844534
bago gallera,2024-02-19,0.8359843754915833
bago gallera,2024-02-26,0.8359813799994802
bago gallera,2024-03-04,0.835978831838854
bago gallera,2024-03-11,0.8359766642075089
bago gallera,2024-03-18,0.8359748202791475
bago gallera,2024-03-25,0.8359732517136208
bago gallera,2024-04-01,0.835971917389651
bago gallera,2024-04-08,0.8359707823268016
bago gallera,2024-04-15,0.8359698167684353
bago gallera,2024-04-22,0.8359689954016192
bago gallera,2024-04-29,0.8359682966935245
bago gallera,2024-05-06,0.8359677023269246
bago gallera,2024-05-13,0.8359671967199942
bago gallera,2024-05-20,0.835966766617818
bago gallera,2024-05-27,0.835966400744902
bago gallera,2024-06-03,0.8359660895095768
bago gallera,2024-06-10,0.835965824752544
bago gallera,2024-06-17,0.835965599532973
bago gallera,2024-06-24,0.8359654079465413
bago gallera,2024-07-01,0.8359652449706478
bago gallera,2024-07-08,0.8359651063327412
bago gallera,2024-07-15,0.8359649883983108
bago gallera,2024-07-22,0.8359648880756053
bago gallera,2024-07-29,0.8359648027345797
bago gallera,2024-08-05,0.8359647301379467
bago gallera,2024-08-12,0.8359646683825237
bago gallera,2024-08-19,0.8359646158493398
bago gallera,2024-08-26,0.835964571161193
bago gallera,2024-09-02,0.8359645331465457
bago gallera,2024-09-09,0.8359645008088115
bago gallera,2024-09-16,0.835964473300229
bago gallera,2024-09-23,0.8359644498996377
bago gallera,2024-09-30,0.8359644299935711
bago gallera,2024-10-07,0.8359644130601747
bago gallera,2024-10-14,0.8359643986555252
bago gallera,2024-10-21,0.8359643864019923
bago gallera,2024-10-28,0.8359643759783394
bago gallera,2024-11-04,0.8359643671113015
bago gallera,2024-11-11,0.8359643595684219
bago gallera,2024-11-18,0.8359643531519572
bago gallera,2024-11-25,0.8359643476936945
bago gallera,2024-12-02,0.835964343050541
bago gallera,2024-12-09,0.8359643391007723
bago gallera,2024-12-16,0.8359643357408418
bago gallera,2024-12-23,0.8359643328826661
bago gallera,2024-12-30,0.8359643304513158
bago gallera,2025-01-06,0.835964328383051
bago gallera,2025-01-13,0.8359643266236502
bago gallera,2025-01-20,0.8359643251269893
bago gallera,2025-01-27,0.8359643238538321
bago gallera,2025-02-03,0.8359643227708017
bago gallera,2025-02-10,0.8359643218495055
bago gallera,2025-02-17,0.8359643210657911
bago gallera,2025-02-24,0.8359643203991125
bago gallera,2025-03-03,0.8359643198319923
bago gallera,2025-03-10,0.8359643193495628
bago gallera,2025-03-17,0.835964318939177
bago gallera,2025-03-24,0.835964318590076
bago gallera,2025-03-31,0.8359643182931081
bago gallera,2025-04-07,0.8359643180404879
bago gallera,2025-04-14,0.8359643178255926
bago gallera,2025-04-21,0.8359643176427887
bago gallera,2025-04-28,0.8359643174872837
bago gallera,2025-05-05,0.8359643173550012
bago gallera,2025-05-12,0.835964317242473
bago gallera,2025-05-19,0.8359643171467491
bago gallera,2025-05-26,0.8359643170653202
bago gallera,2025-06-02,0.8359643169960514
bago gallera,2025-06-09,0.835964316937127
bago gallera,2025-06-16,0.835964316887002
bago gallera,2025-06-23,0.8359643168443625
bago gallera,2025-06-30,0.8359643168080904
bago gallera,2025-07-07,0.835964316777235
bago gallera,2025-07-14,0.8359643167509875
bago gallera,2025-07-21,0.8359643167286596
bago gallera,2025-07-28,0.835964316709666
bago gallera,2025-08-04,0.8359643166935089
bago gallera,2025-08-11,0.8359643166797646
bago gallera,2025-08-18,0.8359643166680728
bago gallera,2025-08-25,0.835964316658127
bago gallera,2025-09-01,0.8359643166496664
bago gallera,2025-09-08,0.8359643166424693
bago gallera,2025-09-15,0.835964316636347
bago gallera,2025-09-22,0.8359643166311389
bago gallera,2025-09-29,0.8359643166267086
bago gallera,2025-10-06,0.8359643166229398
bago gallera,2025-10-13,0.8359643166197339
bago gallera,2025-10-20,0.8359643166170068
bago gallera,2025-10-27,0.8359643166146868
bago gallera,2025-11-03,0.8359643166127134
bago gallera,2025-11-10,0.8359643166110347
bago gallera,2025-11-17,0.8359643166096067
bago gallera,2025-11-24,0.8359643166083919
bago gallera,2025-12-01,0.8359643166073585
bago gallera,2025-12-08,0.8359643166064795
bago gallera,2025-12-15,0.8359643166057317
bago gallera,2025-12-22,0.8359643166050955
bago gallera,2025-12-29,0.8359643166045544
bago gallera,2026-01-05,0.8359643166040941
bago gallera,2026-01-12,0.8359643166037025
bago gallera,2026-01-19,0.8359643166033695
bago gallera,2026-01-26,0.835964316603086
bago gallera,2026-02-02,0.835964316602845
bago gallera,2026-02-09,0.8359643166026399
bago gallera,2026-02-16,0.8359643166024655
bago gallera,2026-02-23,0.8359643166023172
bago gallera,2026-03-02,0.835964316602191
bago gallera,2026-03-09,0.8359643166020835
bago gallera,2026-03-16,0.8359643166019921
bago gallera,2026-03-23,0.8359643166019145
bago gallera,2026-03-30,0.8359643166018484
bago gallera,2026-04-06,0.8359643166017922
bago gallera,2026-04-13,0.8359643166017443
bago gallera,2026-04-20,0.8359643166017037
bago gallera,2026-04-27,0.8359643166016691
bago gallera,2026-05-04,0.8359643166016397
bago gallera,2026-05-11,0.8359643166016146
bago gallera,2026-05-18,0.8359643166015933
bago gallera,2026-05-25,0.8359643166015752
bago gallera,2026-06-01,0.8359643166015598
bago gallera,2026-06-08,0.8359643166015467
bago gallera,2026-06-15,0.8359643166015356
bago gallera,2026-06-22,0.835964316601526
bago gallera,2026-06-29,0.8359643166015179
bago gallera,2026-07-06,0.835964316601511
bago gallera,2026-07-13,0.8359643166015052
bago gallera,2026-07-20,0.8359643166015002
bago gallera,2026-07-27,0.835964316601496
bago gallera,2026-08-03,0.8359643166014924
bago gallera,2026-08-10,0.8359643166014893
bago gallera,2026-08-17,0.8359643166014866
bago gallera,2026-08-24,0.8359643166014844
bago gallera,2026-08-31,0.8359643166014825
bago gallera,2026-09-07,0.835964316601481
bago gallera,2026-09-14,0.8359643166014796
bago gallera,2026-09-21,0.8359643166014784
bago gallera,2026-09-28,0.8359643166014775
bago gallera,2026-10-05,0.8359643166014767
bago gallera,2026-10-12,0.8359643166014761
bago gallera,2026-10-19,0.8359643166014755
bago gallera,2026-10-26,0.835964316601475
bago gallera,2026-11-02,0.8359643166014744
bago gallera,2026-11-09,0.8359643166014741
bago gallera,2026-11-16,0.8359643166014739
bago gallera,2026-11-23,0.8359643166014735
bago gallera,2026-11-30,0.8359643166014732
bago gallera,2026-12-07,0.8359643166014731
bago gallera,2026-12-14,0.8359643166014729
bago gallera,2026-12-21,0.8359643166014727
bago gallera,2026-12-28,0.8359643166014726
bago gallera,2027-01-04,0.8359643166014726
bago gallera,2027-01-11,0.8359643166014725
bago gallera,2027-01-18,0.8359643166014724
bago gallera,2027-01-25,0.8359643166014723
bago gallera,2027-02-01,0.8359643166014722
bago gallera,2027-02-08,0.8359643166014722
bago gallera,2027-02-15,0.8359643166014722
bago gallera,2027-02-22,0.8359643166014722
bago gallera,2027-03-01,0.8359643166014722
bago gallera,2027-03-08,0.8359643166014722
bago gallera,2027-03-15,0.8359643166014722
bago gallera,2027-03-22,0.8359643166014722
bago gallera,2027-03-29,0.8359643166014722
bago gallera,2027-04-05,0.8359643166014722
bago gallera,2027-04-12,0.8359643166014722
bago gallera,2027-04-19,0.8359643166014722
bago gallera,2027-04-26,0.8359643166014722
bago gallera,2027-05-03,0.8359643166014722
bago gallera,2027-05-10,0.8359643166014722
bago gallera,2027-05-17,0.8359643166014722
bago gallera,2027-05-24,0.8359643166014722
bago gallera,2027-05-31,0.8359643166014722
bago gallera,2027-06-07,0.8359643166014722
bago gallera,2027-06-14,0.8359643166014722
bago gallera,2027-06-21,0.8359643166014722
bago gallera,2027-06-28,0.8359643166014722
bago gallera,2027-07-05,0.8359643166014722
bago gallera,2027-07-12,0.8359643166014722
bago gallera,2027-07-19,0.8359643166014722
bago gallera,2027-07-26,0.8359643166014722
bago gallera,2027-08-02,0.8359643166014722
bago gallera,2027-08-09,0.8359643166014722
bago gallera,2027-08-16,0.8359643166014722
bago gallera,2027-08-23,0.8359643166014722
bago gallera,2027-08-30,0.8359643166014722
bago gallera,2027-09-06,0.8359643166014722
bago gallera,2027-09-13,0.8359643166014722
bago gallera,2027-09-20,0.8359643166014722
bago gallera,2027-09-27,0.8359643166014722
bago gallera,2027-10-04,0.8359643166014722
bago gallera,2027-10-11,0.8359643166014722
bago gallera,2027-10-18,0.8359643166014722
bago gallera,2027-10-25,0.8359643166014722
bago gallera,2027-11-01,0.8359643166014722
bago gallera,2027-11-08,0.8359643166014722
bago gallera,2027-11-15,0.8359643166014722
bago gallera,2027-11-22,0.8359643166014722
bago gallera,2027-11-29,0.8359643166014722
bago gallera,2027-12-06,0.8359643166014722
bago gallera,2027-12-13,0.8359643166014722
bago gallera,2027-12-20,0.8359643166014722
bago gallera,2027-12-27,0.8359643166014722
bago gallera,2028-01-03,0.8359643166014722
bago gallera,2028-01-10,0.8359643166014722
bago gallera,2028-01-17,0.8359643166014722
baliok,2023-01-02,0.3579477228024988
baliok,2023-01-09,0.4558923802838862
baliok,2023-01-16,0.4788153144260126
baliok,2023-01-23,0.5192928581075602
baliok,2023-01-30,0.5863464412716854
baliok,2023-02-06,0.6577284821057688
baliok,2023-02-13,0.7158500785297415
baliok,2023-02-20,0.756785147891118
baliok,2023-02-27,0.7848327065103363
baliok,2023-03-06,0.8054925324667563
baliok,2023-03-13,0.8221555516786835
baliok,2023-03-20,0.836077909825911
baliok,2023-03-27,0.8475202577371501
baliok,2023-04-03,0.8566287934164939
baliok,2023-04-10,0.8637231624449544
baliok,2023-04-17,0.8692275362167007
baliok,2023-04-24,0.8735349260659355
baliok,2023-05-01,0.8769403988161864
baliok,2023-05-08,0.8796458935692004
baliok,2023-05-15,0.881793015122237
baliok,2023-05-22,0.8834908852369037
baliok,2023-05-29,0.884829737558884
baliok,2023-06-05,0.8858847575080234
baliok,2023-06-12,0.8867168515006693
baliok,2023-06-19,0.8873739179839457
baliok,2023-06-26,0.8878931122909304
baliok,2023-07-03,0.8883033453596678
baliok,2023-07-10,0.8886273553588956
baliok,2023-07-17,0.8888831753254229
baliok,2023-07-24,0.8890851337996567
baliok,2023-07-31,0.8892445846874357
baliok,2023-08-07,0.8893704926369814
baliok,2023-08-14,0.8894699224718633
baliok,2023-08-21,0.88954844277266
baliok,2023-08-28,0.8896104480148933
baliok,2023-09-04,0.8896594096941974
baliok,2023-09-11,0.8896980710426561
baliok,2023-09-18,0.8897285992310097
baliok,2023-09-25,0.8897527056185077
baliok,2023-10-02,0.8897717412834549
baliok,2023-10-09,0.8897867728639783
baliok,2023-10-16,0.8897986425506362
baliok,2023-10-23,0.8898080153997
baliok,2023-10-30,0.8898154166139033
baliok,2023-11-06,0.8898212609419559
baliok,2023-11-13,0.8898258758919444
baliok,2023-11-20,0.8898295200736406
baliok,2023-11-27,0.8898323976919134
baliok,2023-12-04,0.889834669994374
baliok,2023-12-11,0.889836464309957
baliok,2023-12-18,0.8898378811844432
baliok,2023-12-25,0.8898390000140377
baliok,2024-01-01,0.8898398834937893
baliok,2024-01-08,0.8898405811305088
baliok,2024-01-15,0.889841132016952
baliok,2024-01-22,0.8898415670225228
baliok,2024-01-29,0.8898419105231394
baliok,2024-02-05,0.8898421817671799
baliok,2024-02-12,0.8898423959540718
baliok,2024-02-19,0.8898425650859929
baliok,2024-02-26,0.8898426986404188
baliok,2024-03-04,0.8898428041012016
baliok,2024-03-11,0.8898428873779378
baliok,2024-03-18,0.889842953137119
baliok,2024-03-25,0.8898430050636242
baliok,2024-04-01,0.8898430460672055
baliok,2024-04-08,0.8898430784455388
baliok,2024-04-15,0.8898431040129755
baliok,2024-04-22,0.8898431242022119
baliok,2024-04-29,0.8898431401445712
baliok,2024-05-06,0.8898431527333991
baliok,2024-05-13,0.8898431626741227
baliok,2024-05-20,0.88984317052378
baliok,2024-05-27,0.8898431767222342
baliok,2024-06-03,0.8898431816168217
baliok,2024-06-10,0.8898431854818155
baliok,2024-06-17,0.8898431885337943
baliok,2024-06-24,0.8898431909437786
baliok,2024-07-01,0.889843192846814
baliok,2024-07-08,0.8898431943495392
baliok,2024-07-15,0.8898431955361608
baliok,2024-07-22,0.8898431964731723
baliok,2024-07-29,0.8898431972130803
baliok,2024-08-05,0.8898431977973461
baliok,2024-08-12,0.8898431982587096
baliok,2024-08-19,0.8898431986230236
baliok,2024-08-26,0.8898431989107028
baliok,2024-09-02,0.8898431991378677
baliok,2024-09-09,0.8898431993172475
baliok,2024-09-16,0.8898431994588941
baliok,2024-09-23,0.889843199570745
baliok,2024-09-30,0.8898431996590677
baliok,2024-10-07,0.8898431997288113
baliok,2024-10-14,0.889843199783884
baliok,2024-10-21,0.889843199827372
baliok,2024-10-28,0.8898431998617122
baliok,2024-11-04,0.889843199888829
baliok,2024-11-11,0.8898431999102416
baliok,2024-11-18,0.88984319992715
baliok,2024-11-25,0.8898431999405017
baliok,2024-12-02,0.8898431999510447
baliok,2024-12-09,0.88984319995937
baliok,2024-12-16,0.8898431999659442
baliok,2024-12-23,0.8898431999711353
baliok,2024-12-30,0.8898431999752343
baliok,2025-01-06,0.8898431999784711
baliok,2025-01-13,0.8898431999810269
baliok,2025-01-20,0.8898431999830453
baliok,2025-01-27,0.8898431999846391
baliok,2025-02-03,0.8898431999858977
baliok,2025-02-10,0.8898431999868914
baliok,2025-02-17,0.8898431999876762
baliok,2025-02-24,0.889843199988296
baliok,2025-03-03,0.8898431999887855
baliok,2025-03-10,0.8898431999891719
baliok,2025-03-17,0.8898431999894771
baliok,2025-03-24,0.8898431999897181
baliok,2025-03-31,0.8898431999899082
baliok,2025-04-07,0.8898431999900585
baliok,2025-04-14,0.8898431999901771
baliok,2025-04-21,0.8898431999902707
baliok,2025-04-28,0.8898431999903446
baliok,2025-05-05,0.8898431999904028
baliok,2025-05-12,0.8898431999904488
baliok,2025-05-19,0.889843199990485
baliok,2025-05-26,0.8898431999905136
baliok,2025-06-02,0.8898431999905365
baliok,2025-06-09,0.8898431999905546
baliok,2025-06-16,0.8898431999905688
baliok,2025-06-23,0.88984319999058
baliok,2025-06-30,0.889843199990589
baliok,2025-07-07,0.8898431999905962
baliok,2025-07-14,0.8898431999906018
baliok,2025-07-21,0.8898431999906061
baliok,2025-07-28,0.8898431999906097
baliok,2025-08-04,0.8898431999906125
baliok,2025-08-11,0.8898431999906146
baliok,2025-08-18,0.8898431999906162
baliok,2025-08-25,0.8898431999906175
baliok,2025-09-01,0.8898431999906184
baliok,2025-09-08,0.8898431999906193
baliok,2025-09-15,0.8898431999906201
baliok,2025-09-22,0.8898431999906207
baliok,2025-09-29,0.8898431999906211
baliok,2025-10-06,0.8898431999906213
baliok,2025-10-13,0.8898431999906214
baliok,2025-10-20,0.8898431999906216
baliok,2025-10-27,0.8898431999906218
baliok,2025-11-03,0.8898431999906221
baliok,2025-11-10,0.8898431999906223
baliok,2025-11-17,0.8898431999906222
baliok,2025-11-24,0.8898431999906221
baliok,2025-12-01,0.8898431999906221
baliok,2025-12-08,0.8898431999906222
baliok,2025-12-15,0.8898431999906223
baliok,2025-12-22,0.8898431999906222
baliok,2025-12-29,0.8898431999906222
baliok,2026-01-05,0.8898431999906223
baliok,2026-01-12,0.8898431999906222
baliok,2026-01-19,0.8898431999906222
baliok,2026-01-26,0.8898431999906223
baliok,2026-02-02,0.8898431999906222
baliok,2026-02-09,0.8898431999906222
baliok,2026-02-16,0.8898431999906223
baliok,2026-02-23,0.8898431999906222
baliok,2026-03-02,0.8898431999906222
baliok,2026-03-09,0.8898431999906223
baliok,2026-03-16,0.8898431999906222
baliok,2026-03-23,0.8898431999906222
baliok,2026-03-30,0.8898431999906223
baliok,2026-04-06,0.8898431999906222
baliok,2026-04-13,0.8898431999906222
baliok,2026-04-20,0.8898431999906223
baliok,2026-04-27,0.8898431999906222
baliok,2026-05-04,0.8898431999906222
baliok,2026-05-11,0.8898431999906223
baliok,2026-05-18,0.8898431999906222
baliok,2026-05-25,0.8898431999906222
baliok,2026-06-01,0.8898431999906223
baliok,2026-06-08,0.8898431999906222
baliok,2026-06-15,0.8898431999906222
baliok,2026-06-22,0.8898431999906223
baliok,2026-06-29,0.8898431999906222
baliok,2026-07-06,0.8898431999906222
baliok,2026-07-13,0.8898431999906223
baliok,2026-07-20,0.8898431999906222
baliok,2026-07-27,0.8898431999906222
baliok,2026-08-03,0.8898431999906223
baliok,2026-08-10,0.8898431999906222
baliok,2026-08-17,0.8898431999906222
baliok,2026-08-24,0.8898431999906223
baliok,2026-08-31,0.8898431999906222
baliok,2026-09-07,0.8898431999906222
baliok,2026-09-14,0.8898431999906223
baliok,2026-09-21,0.8898431999906222
baliok,2026-09-28,0.8898431999906222
baliok,2026-10-05,0.8898431999906223
baliok,2026-10-12,0.8898431999906222
baliok,2026-10-19,0.8898431999906222
baliok,2026-10-26,0.8898431999906223
baliok,2026-11-02,0.8898431999906222
baliok,2026-11-09,0.8898431999906222
baliok,2026-11-16,0.8898431999906223
baliok,2026-11-23,0.8898431999906222
baliok,2026-11-30,0.8898431999906222
baliok,2026-12-07,0.8898431999906223
baliok,2026-12-14,0.8898431999906222
baliok,2026-12-21,0.8898431999906222
baliok,2026-12-28,0.8898431999906223
baliok,2027-01-04,0.8898431999906222
baliok,2027-01-11,0.8898431999906222
baliok,2027-01-18,0.8898431999906223
baliok,2027-01-25,0.8898431999906222
baliok,2027-02-01,0.8898431999906222
baliok,2027-02-08,0.8898431999906223
baliok,2027-02-15,0.8898431999906222
baliok,2027-02-22,0.8898431999906222
baliok,2027-03-01,0.8898431999906223
baliok,2027-03-08,0.8898431999906222
baliok,2027-03-15,0.8898431999906222
baliok,2027-03-22,0.8898431999906223
baliok,2027-03-29,0.8898431999906222
baliok,2027-04-05,0.8898431999906222
baliok,2027-04-12,0.8898431999906223
baliok,2027-04-19,0.8898431999906222
baliok,2027-04-26,0.8898431999906222
baliok,2027-05-03,0.8898431999906223
baliok,2027-05-10,0.8898431999906222
baliok,2027-05-17,0.8898431999906222
baliok,2027-05-24,0.8898431999906223
baliok,2027-05-31,0.8898431999906222
baliok,2027-06-07,0.8898431999906222
baliok,2027-06-14,0.8898431999906223
baliok,2027-06-21,0.8898431999906222
